iso_code,location,continent,date,new_cases,new_cases_per_million,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths,new_deaths_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_vaccinated,people_vaccinated_per_hundred,positive_rate,tests_per_case,tests_units,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,total_vaccinations_per_hundred
PHL,Philippines,Asia,2021-02-01,1654,14.895,1753.714,15.793,58,0.522,73.571,0.663,25861,0.233,35642,0.321,,,,,,,,0.049,20.3,people tested,527272,4748.192,10807,97.319,7447019,67.062,,
PHL,Philippines,Asia,2021-02-02,1581,14.237,1812.429,16.321,67,0.603,69.714,0.628,35078,0.316,35562,0.32,,,,,,,,0.051,19.6,people tested,528853,4762.429,10874,97.923,7482097,67.378,,
PHL,Philippines,Asia,2021-02-03,1265,11.392,1673,15.066,68,0.612,65.857,0.593,36777,0.331,35229,0.317,,,,,,,,0.047,21.1,people tested,530118,4773.82,10942,98.535,7518874,67.709,,
PHL,Philippines,Asia,2021-02-04,1581,14.237,1732,15.597,55,0.495,63.571,0.572,37793,0.34,35016,0.315,,,,,,,,0.049,20.2,people tested,531699,4788.058,10997,99.03,7556667,68.049,,
PHL,Philippines,Asia,2021-02-05,1888,17.002,1739.143,15.661,61,0.549,65.429,0.589,36898,0.332,34491,0.311,,,,,,,,0.05,19.8,people tested,533587,4805.059,11058,99.58,7593565,68.382,,
PHL,Philippines,Asia,2021-02-06,1934,17.416,1715,15.444,52,0.468,63,0.567,35335,0.318,33750,0.304,,,,,,,,0.051,19.7,people tested,535521,4822.475,11110,100.048,7628900,68.7,,
PHL,Philippines,Asia,2021-02-07,1789,16.11,1670.286,15.041,69,0.621,61.429,0.553,24123,0.217,33124,0.298,,,,,,,,0.05,19.8,people tested,537310,4838.586,11179,100.669,7653023,68.917,,
PHL,Philippines,Asia,2021-02-08,1685,15.174,1674.714,15.081,52,0.468,60.571,0.545,26352,0.237,33194,0.299,,,,,,,,0.05,19.8,people tested,538995,4853.76,11231,101.137,7679375,69.154,,
PHL,Philippines,Asia,2021-02-09,1232,11.094,1624.857,14.632,65,0.585,60.286,0.543,34938,0.315,33174,0.299,,,,,,,,0.049,20.4,people tested,540227,4864.854,11296,101.723,7714313,69.469,,
PHL,Philippines,Asia,2021-02-10,1333,12.004,1634.571,14.72,105,0.946,65.571,0.59,37535,0.338,33282,0.3,,,,,,,,0.049,20.4,people tested,541560,4876.858,11401,102.668,7751848,69.807,,
PHL,Philippines,Asia,2021-02-11,1722,15.507,1654.714,14.901,68,0.612,67.429,0.607,38745,0.349,33418,0.301,,,,,,,,0.05,20.2,people tested,543282,4892.365,11469,103.281,7790593,70.156,,
PHL,Philippines,Asia,2021-02-12,2018,18.173,1673.286,15.068,26,0.234,62.429,0.562,37209,0.335,33462,0.301,,,,,,,,0.05,20,people tested,545300,4910.537,11495,103.515,7827802,70.491,,
PHL,Philippines,Asia,2021-02-13,1955,17.605,1676.286,15.095,12,0.108,56.714,0.511,28774,0.259,32525,0.293,,,,,,,,0.052,19.4,people tested,547255,4928.143,11507,103.623,7856576,70.75,,
PHL,Philippines,Asia,2021-02-14,1921,17.299,1695.143,15.265,8,0.072,48,0.432,19856,0.179,31916,0.287,,,,,,,,0.053,18.8,people tested,549176,4945.442,11515,103.695,7876432,70.929,,
PHL,Philippines,Asia,2021-02-15,1684,15.165,1695,15.264,2,0.018,40.857,0.368,23470,0.211,31504,0.284,,,,,,,,0.054,18.6,people tested,550860,4960.606,11517,103.713,7899902,71.14,,
PHL,Philippines,Asia,2021-02-16,1386,12.481,1717,15.462,7,0.063,32.571,0.293,33115,0.298,31243,0.281,,,,,,,,0.055,18.2,people tested,552246,4973.087,11524,103.776,7933017,71.438,,
PHL,Philippines,Asia,2021-02-17,1178,10.608,1694.857,15.263,53,0.477,25.143,0.226,37180,0.335,31193,0.281,,,,,,,,0.054,18.4,people tested,553424,4983.696,11577,104.253,7970197,71.773,,
PHL,Philippines,Asia,2021-02-18,1739,15.66,1697.286,15.284,96,0.864,29.143,0.262,36847,0.332,30922,0.278,,,,,,,,0.055,18.2,people tested,555163,4999.356,11673,105.118,8007044,72.105,,
PHL,Philippines,Asia,2021-02-19,1895,17.065,1679.714,15.126,156,1.405,47.714,0.43,34605,0.312,30550,0.275,,,,,,,,0.055,18.2,people tested,557058,5016.421,11829,106.523,8041649,72.417,,
PHL,Philippines,Asia,2021-02-20,2230,20.082,1719,15.48,239,2.152,80.143,0.722,36433,0.328,31644,0.285,,,,,,,,0.054,18.4,people tested,559288,5036.502,12068,108.675,8078082,72.745,,
PHL,Philippines,Asia,2021-02-21,1881,16.939,1713.286,15.428,20,0.18,81.857,0.737,21198,0.191,31835,0.287,,,,,,,,0.054,18.6,people tested,561169,5053.441,12088,108.855,8099280,72.936,,
PHL,Philippines,Asia,2021-02-22,2287,20.595,1799.429,16.204,6,0.054,82.429,0.742,25326,0.228,32101,0.289,,,,,,,,0.056,17.8,people tested,563456,5074.036,12094,108.909,8124606,73.164,,
PHL,Philippines,Asia,2021-02-23,1409,12.688,1802.714,16.234,13,0.117,83.286,0.75,38480,0.347,32867,0.296,,,,,,,,0.055,18.2,people tested,564865,5086.724,12107,109.026,8163086,73.51,,
PHL,Philippines,Asia,2021-02-24,1555,14.003,1856.571,16.719,22,0.198,78.857,0.71,38346,0.345,33034,0.297,,,,,,,,0.056,17.8,people tested,566420,5100.727,12129,109.224,8201432,73.856,,
PHL,Philippines,Asia,2021-02-25,2260,20.352,1931,17.389,72,0.648,75.429,0.679,40250,0.362,33520,0.302,,,,,,,,0.058,17.4,people tested,568680,5121.079,12201,109.872,8241682,74.218,,
PHL,Philippines,Asia,2021-02-26,2647,23.837,2038.429,18.356,46,0.414,59.714,0.538,31225,0.281,33037,0.298,,,,,,,,0.062,16.2,people tested,571327,5144.916,12247,110.287,8272907,74.499,,
PHL,Philippines,Asia,2021-02-27,2920,26.295,2137,19.244,42,0.378,31.571,0.284,31713,0.286,32363,0.291,,,,,,,,0.066,15.1,people tested,574247,5171.211,12289,110.665,8304620,74.785,,
PHL,Philippines,Asia,2021-02-28,2105,18.956,2169,19.532,29,0.261,32.857,0.296,23414,0.211,32679,0.294,,,,,,0,0,0.066,15.1,people tested,576352,5190.167,12318,110.926,8328034,74.996,0,0
PHL,Philippines,Asia,2021-03-01,2029,18.272,2132.143,19.2,4,0.036,32.571,0.293,25483,0.229,32702,0.294,756,756,7,,,756,0,0.065,15.3,people tested,578381,5208.438,12322,110.962,8353517,75.225,756,0
PHL,Philippines,Asia,2021-03-02,2061,18.56,2225.286,20.039,47,0.423,37.429,0.337,36289,0.327,32389,0.292,2037,1396,13,,,2793,0,0.069,14.6,people tested,580442,5226.998,12369,111.385,8389806,75.552,2793,0
PHL,Philippines,Asia,2021-03-03,1781,16.038,2257.571,20.33,20,0.18,37.143,0.334,38791,0.349,32452,0.292,,2132,19,,,,,0.07,14.4,people tested,582223,5243.036,12389,111.565,8428597,75.901,,
PHL,Philippines,Asia,2021-03-04,2444,22.009,2283.857,20.567,15,0.135,29,0.261,40156,0.362,32439,0.292,,2500,23,,,10000,0.01,0.07,14.2,people tested,584667,5265.045,12404,111.701,8468753,76.263,10000,0.01
PHL,Philippines,Asia,2021-03-05,3037,27.349,2339.571,21.068,19,0.171,25.143,0.226,39620,0.357,33638,0.303,,3514,32,,,,,0.07,14.4,people tested,587704,5292.394,12423,111.872,8508373,76.62,,
PHL,Philippines,Asia,2021-03-06,3434,30.924,2413,21.73,42,0.378,25.143,0.226,40247,0.362,34857,0.314,,4190,38,,,25138,0.02,0.069,14.4,people tested,591138,5323.318,12465,112.25,8548620,76.982,25138,0.02
PHL,Philippines,Asia,2021-03-07,3274,29.483,2580,23.233,51,0.459,28.286,0.255,28276,0.255,35552,0.32,4128,4181,38,,,29266,0.03,0.073,13.8,people tested,594412,5352.801,12516,112.709,8576896,77.237,29266,0.03
PHL,Philippines,Asia,2021-03-08,3351,30.176,2768.857,24.934,5,0.045,28.429,0.256,30507,0.275,36269,0.327,14734,6178,56,,,44000,0.04,0.076,13.1,people tested,597763,5382.977,12521,112.754,8607403,77.511,44000,0.04
PHL,Philippines,Asia,2021-03-09,2665,23.999,2855.143,25.711,7,0.063,22.714,0.205,40935,0.369,36933,0.333,45077,12326,111,,,89077,0.08,0.077,12.9,people tested,600428,5406.976,12528,112.817,8648338,77.88,89077,0.08
PHL,Philippines,Asia,2021-03-10,2880,25.935,3012.143,27.125,17,0.153,22.286,0.201,43329,0.39,37581,0.338,25423,15443,139,,,114500,0.1,0.08,12.5,people tested,603308,5432.911,12545,112.97,8691667,78.27,114500,0.1
PHL,Philippines,Asia,2021-03-11,3740,33.679,3197.286,28.792,63,0.567,29.143,0.262,46296,0.417,38459,0.346,,18690,168,,,,,0.083,12,people tested,607048,5466.591,12608,113.538,8737963,78.687,,
PHL,Philippines,Asia,2021-03-12,4570,41.154,3416.286,30.764,86,0.774,38.714,0.349,45243,0.407,39262,0.354,,21370,192,,,,,0.087,11.5,people tested,611618,5507.744,12694,114.312,8783206,79.095,,
PHL,Philippines,Asia,2021-03-13,4993,44.963,3639,32.77,72,0.648,43,0.387,45200,0.407,39969,0.36,,24051,217,,,193492,0.17,0.091,11,people tested,616611,5552.707,12766,114.96,8828406,79.502,193492,0.17
PHL,Philippines,Asia,2021-03-14,4887,44.008,3869.429,34.845,63,0.567,44.714,0.403,32371,0.292,40554,0.365,,25068,226,,,,,0.095,10.5,people tested,621498,5596.716,12829,115.528,8860777,79.793,,
PHL,Philippines,Asia,2021-03-15,5395,48.583,4161.429,37.475,8,0.072,45.143,0.407,35965,0.324,41334,0.372,,24571,221,,,215997,0.19,0.101,9.9,people tested,626893,5645.299,12837,115.6,8896742,80.117,215997,0.19
PHL,Philippines,Asia,2021-03-16,4427,39.866,4413.143,39.741,11,0.099,45.714,0.412,47926,0.432,42333,0.381,797,18245,164,,,216794,0.2,0.104,9.6,people tested,631320,5685.165,12848,115.699,8944668,80.549,216794,0.2
PHL,Philippines,Asia,2021-03-17,4378,39.425,4627.143,41.668,18,0.162,45.857,0.413,51082,0.46,43440,0.391,52789,22155,200,,,269583,0.24,0.107,9.4,people tested,635698,5724.59,12866,115.861,8995750,81.009,269583,0.24
PHL,Philippines,Asia,2021-03-18,5286,47.602,4848,43.657,21,0.189,39.857,0.359,51118,0.46,44129,0.397,,21587,194,,,,,0.11,9.1,people tested,640984,5772.191,12887,116.05,9046868,81.469,,
PHL,Philippines,Asia,2021-03-19,7082,63.775,5206.857,46.889,13,0.117,29.429,0.265,53417,0.481,45297,0.408,,21020,189,,,,,0.115,8.7,people tested,648066,5835.966,12900,116.167,9100285,81.95,,
PHL,Philippines,Asia,2021-03-20,7990,71.952,5635,50.744,30,0.27,23.429,0.211,54753,0.493,46662,0.42,,20452,184,,,336656,0.3,0.121,8.3,people tested,656056,5907.918,12930,116.437,9155038,82.443,336656,0.3
PHL,Philippines,Asia,2021-03-21,7738,69.682,6042.286,54.412,38,0.342,19.857,0.179,42642,0.384,48129,0.433,,27020,243,,,,,0.126,8,people tested,663794,5977.6,12968,116.779,9197680,82.827,,
PHL,Philippines,Asia,2021-03-22,7998,72.024,6414.143,57.761,4,0.036,19.286,0.174,42988,0.387,49132,0.442,,33587,302,,,,,0.131,7.7,people tested,671792,6049.624,12972,116.815,9240668,83.214,,
PHL,Philippines,Asia,2021-03-23,5861,52.779,6619,59.605,20,0.18,20.571,0.185,56328,0.507,50333,0.453,,41648,375,,,508332,0.46,0.132,7.6,people tested,677653,6102.403,12992,116.996,9296996,83.721,508332,0.46
PHL,Philippines,Asia,2021-03-24,6658,59.957,6944.714,62.539,47,0.423,24.714,0.223,55632,0.501,50983,0.459,,39393,355,,,,,0.136,7.3,people tested,684311,6162.36,13039,117.419,9352628,84.222,,
PHL,Philippines,Asia,2021-03-25,8737,78.678,7437.714,66.978,56,0.504,29.714,0.268,55149,0.497,51558,0.464,,41484,374,,,,,0.144,6.9,people tested,693048,6241.038,13095,117.923,9407777,84.719,,
PHL,Philippines,Asia,2021-03-26,9808,88.323,7827.143,70.485,54,0.486,35.571,0.32,53391,0.481,51555,0.464,,43576,392,,,,,0.152,6.6,people tested,702856,6329.361,13149,118.409,9461168,85.2,,
PHL,Philippines,Asia,2021-03-27,9586,86.324,8055.143,72.538,10,0.09,32.714,0.295,46934,0.423,50438,0.454,,45668,411,,,656331,0.59,0.16,6.3,people tested,712442,6415.685,13159,118.499,9508102,85.622,656331,0.59
PHL,Philippines,Asia,2021-03-28,9450,85.099,8299.714,74.741,11,0.099,28.857,0.26,39770,0.358,50027,0.451,,41425,373,,,,,0.166,6,people tested,721892,6500.784,13170,118.599,9547872,85.981,,
PHL,Philippines,Asia,2021-03-29,10002,90.07,8586,77.319,16,0.144,30.571,0.275,47125,0.424,50618,0.456,,37183,335,,,,,0.17,5.9,people tested,731894,6590.854,13186,118.743,9594997,86.405,,
PHL,Philippines,Asia,2021-03-30,9287,83.631,9075.429,81.726,5,0.045,28.429,0.256,55778,0.502,50540,0.455,,32940,297,1344,0,737569,0.66,0.18,5.6,people tested,741181,6674.486,13191,118.788,9650775,86.907,738913,0.67
PHL,Philippines,Asia,2021-03-31,6107,54.995,8996.714,81.017,106,0.955,36.857,0.332,57148,0.515,50756,0.457,,30429,274,,,,,0.177,5.6,people tested,747288,6729.48,13297,119.742,9707923,87.422,,
PHL,Philippines,Asia,2021-04-01,8911,80.245,9021.571,81.241,6,0.054,29.714,0.268,53148,0.479,50471,0.455,,27918,251,,,,,0.179,5.6,people tested,756199,6809.726,13303,119.796,9761071,87.9,,
PHL,Philippines,Asia,2021-04-02,15298,137.762,9805.857,88.304,17,0.153,24.429,0.22,42221,0.38,48875,0.44,,25408,229,,,,,0.201,5,people tested,771497,6947.487,13320,119.949,9803292,88.281,,
PHL,Philippines,Asia,2021-04-03,12546,112.979,10228.714,92.112,103,0.928,37.714,0.34,36808,0.331,47428,0.427,,22897,206,,,795320,0.72,0.216,4.6,people tested,784043,7060.467,13423,120.877,9840100,88.612,,
PHL,Philippines,Asia,2021-04-04,11008,99.129,10451.286,94.116,2,0.018,36.429,0.328,29878,0.269,46015,0.414,,21739,196,,,,,0.227,4.4,people tested,795051,7159.596,13425,120.895,9869978,88.881,,
PHL,Philippines,Asia,2021-04-05,8347,75.166,10214.857,91.987,10,0.09,35.571,0.32,38909,0.35,44841,0.404,,20582,185,28850,0.03,826607,0.74,0.228,4.4,people tested,803398,7234.762,13435,120.985,9908887,89.232,855457,0.77
PHL,Philippines,Asia,2021-04-06,9362,84.307,10225.571,92.083,382,3.44,89.429,0.805,53042,0.478,44451,0.4,67441,26284,237,50685,0.05,872213,0.79,0.23,4.3,people tested,812760,7319.069,13817,124.425,9961929,89.709,922898,0.83
PHL,Philippines,Asia,2021-04-07,6404,57.669,10268,92.465,242,2.179,108.857,0.98,60589,0.546,44942,0.405,,29701,267,,,,,0.228,4.4,people tested,819164,7376.738,14059,126.604,10022518,90.255,,
PHL,Philippines,Asia,2021-04-08,9202,82.866,10309.571,92.84,60,0.54,116.571,1.05,61512,0.554,46137,0.415,,33119,298,,,,,0.223,4.5,people tested,828366,7459.604,14119,127.144,10084030,90.809,,
PHL,Philippines,Asia,2021-04-09,12188,109.755,9865.286,88.839,401,3.611,171.429,1.544,61506,0.554,48892,0.44,,36537,329,,,,,0.202,5,people tested,840554,7569.36,14520,130.756,10145536,91.363,,
PHL,Philippines,Asia,2021-04-10,12655,113.961,9880.857,88.979,224,2.017,188.714,1.699,58310,0.525,51964,0.468,,39955,360,,,,,0.19,5.3,people tested,853209,7683.32,14744,132.773,10203846,91.888,,
PHL,Philippines,Asia,2021-04-11,11659,104.992,9973.857,89.817,201,1.81,217.143,1.955,38894,0.35,53252,0.48,,43373,391,132288,0.12,1007356,0.91,0.187,5.3,people tested,864868,7788.312,14945,134.583,10242740,92.238,1139644,1.03
PHL,Philippines,Asia,2021-04-12,11357,102.272,10403.857,93.689,204,1.837,244.857,2.205,45139,0.406,54142,0.488,62653,49549,446,149041,0.13,1053256,0.95,0.192,5.2,people tested,876225,7890.584,15149,136.42,10287879,92.644,1202297,1.08
PHL,Philippines,Asia,2021-04-13,8558,77.067,10289,92.655,137,1.234,209.857,1.89,59763,0.538,55102,0.496,53419,47545,428,162065,0.15,1093651,0.98,0.187,5.4,people tested,884783,7967.651,15286,137.654,10347642,93.183,1255716,1.13
PHL,Philippines,Asia,2021-04-14,8097,72.915,10530.857,94.833,161,1.45,198.286,1.786,64503,0.581,55661,0.501,56640,49444,445,,,,,0.189,5.3,people tested,892880,8040.566,15447,139.103,10412145,93.763,1312356,1.18
PHL,Philippines,Asia,2021-04-15,11405,102.704,10845.571,97.667,147,1.324,210.714,1.898,61303,0.552,55631,0.501,,50129,451,,,,,0.195,5.1,people tested,904285,8143.27,15594,140.427,10473448,94.316,,
PHL,Philippines,Asia,2021-04-16,10686,96.23,10631,95.734,144,1.297,174,1.567,59086,0.532,55285,0.498,,50815,458,,,,,0.192,5.2,people tested,914971,8239.5,15738,141.724,10532534,94.848,,
PHL,Philippines,Asia,2021-04-17,11081,99.787,10406.143,93.709,72,0.648,152.286,1.371,59791,0.538,55497,0.5,,51500,464,191982,0.17,1264811,1.14,0.188,5.3,people tested,926052,8339.287,15810,142.372,10592325,95.386,1456793,1.31
PHL,Philippines,Asia,2021-04-18,10081,90.781,10180.714,91.679,150,1.351,145,1.306,43330,0.39,56131,0.505,20964,48302,435,198534,0.18,1279223,1.15,0.181,5.5,people tested,936133,8430.068,15960,143.723,10635655,95.776,1477757,1.33
PHL,Philippines,Asia,2021-04-19,9612,86.558,9931.429,89.435,88,0.792,128.429,1.157,43994,0.396,55967,0.504,29790,43607,393,,,,,0.177,5.6,people tested,945745,8516.626,16048,144.516,10679649,96.172,1507547,1.36
PHL,Philippines,Asia,2021-04-20,7361,66.287,9760.429,87.895,93,0.837,122.143,1.1,58013,0.522,55717,0.502,55016,43835,395,209456,0.19,1353107,1.22,0.175,5.7,people tested,953106,8582.913,16141,145.353,10737662,96.695,1562563,1.41
PHL,Philippines,Asia,2021-04-21,9201,82.857,9918.143,89.315,124,1.117,116.857,1.052,59000,0.531,54931,0.495,49857,42866,386,214792,0.19,1397628,1.26,0.181,5.5,people tested,962307,8665.77,16265,146.47,10796662,97.226,1612420,1.45
PHL,Philippines,Asia,2021-04-22,8742,78.723,9537.714,85.889,105,0.946,110.857,0.998,57837,0.521,54436,0.49,54267,43741,394,,,,,0.175,5.7,people tested,971049,8744.494,16370,147.415,10854499,97.747,1666687,1.5
PHL,Philippines,Asia,2021-04-23,8691,78.264,9252.714,83.323,159,1.432,113,1.018,56238,0.506,54029,0.487,65672,46245,416,,,,,0.171,5.8,people tested,979740,8822.758,16529,148.847,10910737,98.253,1732359,1.56
PHL,Philippines,Asia,2021-04-24,9640,86.81,9046.857,81.469,145,1.306,123.429,1.111,53439,0.481,53122,0.478,21106,42382,382,230769,0.21,1522696,1.37,0.17,5.9,people tested,989380,8909.568,16674,150.153,10964176,98.735,1753465,1.58
PHL,Philippines,Asia,2021-04-25,8143,73.329,8770,78.976,109,0.982,117.571,1.059,43636,0.393,53165,0.479,,40421,364,,,,,0.165,6.1,people tested,997523,8982.897,16783,151.134,11007812,99.128,,
PHL,Philippines,Asia,2021-04-26,8905,80.191,8669,78.066,70,0.63,115,1.036,42166,0.38,52904,0.476,,37199,335,237992,0.21,1529948,1.38,0.164,6.1,people tested,1006428,9063.089,16853,151.765,11049978,99.507,1767940,1.59
PHL,Philippines,Asia,2021-04-27,7190,64.747,8644.571,77.846,63,0.567,110.714,0.997,56911,0.512,52747,0.475,41861,35320,318,246986,0.22,1562815,1.41,0.164,6.1,people tested,1013618,9127.836,16916,152.332,11106889,100.02,1809801,1.63
PHL,Philippines,Asia,2021-04-28,6877,61.929,8312.571,74.856,115,1.036,109.429,0.985,59800,0.539,52861,0.476,39765,33878,305,,,,,0.157,6.4,people tested,1020495,9189.765,17031,153.368,11166689,100.558,1849566,1.67
PHL,Philippines,Asia,2021-04-29,8243,74.23,8241.286,74.214,114,1.027,110.714,0.997,57418,0.517,52801,0.475,31409,30613,276,266555,0.24,1614420,1.45,0.156,6.4,people tested,1028738,9263.995,17145,154.394,11224107,101.075,1880975,1.69
PHL,Philippines,Asia,2021-04-30,8722,78.543,8245.714,74.254,89,0.801,100.714,0.907,55395,0.499,52681,0.474,38876,26785,241,280045,0.25,1639806,1.48,0.157,6.4,people tested,1037460,9342.538,17234,155.196,11279502,101.574,1919851,1.73
PHL,Philippines,Asia,2021-05-01,9193,82.785,8181.857,73.679,120,1.081,97.143,0.875,50701,0.457,52290,0.471,21345,26819,242,284553,0.26,1656643,1.49,0.156,6.4,people tested,1046653,9425.323,17354,156.276,11330203,102.031,1941196,1.75
PHL,Philippines,Asia,2021-05-02,8330,75.013,8208.571,73.92,77,0.693,92.571,0.834,40410,0.364,51829,0.467,,29929,270,,,,,0.158,6.3,people tested,1054983,9500.336,17431,156.97,11370613,102.395,,
PHL,Philippines,Asia,2021-05-03,7242,65.216,7971,71.78,94,0.846,96,0.864,39407,0.355,51435,0.463,,33039,298,309385,0.28,1689829,1.52,0.155,6.5,people tested,1062225,9565.552,17525,157.816,11410020,102.75,1999214,1.8
PHL,Philippines,Asia,2021-05-04,5667,51.032,7753.429,69.821,97,0.874,100.857,0.908,50593,0.456,50532,0.455,66021,36491,329,320586,0.29,1744649,1.57,0.153,6.5,people tested,1067892,9616.585,17622,158.69,11460613,103.205,2065235,1.86
PHL,Philippines,Asia,2021-05-05,5663,50.996,7580,68.259,178,1.603,109.857,0.989,59005,0.531,50418,0.454,63950,39946,360,342705,0.31,1786480,1.61,0.15,6.7,people tested,1073555,9667.581,17800,160.293,11519618,103.737,2129185,1.92
PHL,Philippines,Asia,2021-05-06,6617,59.587,7347.714,66.168,191,1.72,120.857,1.088,56530,0.509,50292,0.453,,48687,438,,,,,0.146,6.8,people tested,1080172,9727.168,17991,162.013,11576148,104.246,,
PHL,Philippines,Asia,2021-05-07,7713,69.457,7203.571,64.87,108,0.973,123.571,1.113,53286,0.48,49990,0.45,,56361,508,421443,0.38,1892934,1.7,0.144,6.9,people tested,1087885,9796.626,18099,162.985,11629434,104.725,2314377,2.08
PHL,Philippines,Asia,2021-05-08,6964,62.712,6885.143,62.002,170,1.531,130.714,1.177,54120,0.487,50479,0.455,81117,64900,584,443796,0.4,1951698,1.76,0.136,7.3,people tested,1094849,9859.338,18269,164.516,11683554,105.213,2395494,2.16
PHL,Philippines,Asia,2021-05-09,7141,64.306,6715.286,60.473,203,1.828,148.714,1.339,39872,0.359,50402,0.454,13287,62654,564,451270,0.41,1957511,1.76,0.133,7.5,people tested,1101990,9923.644,18472,166.344,11723426,105.572,2408781,2.17
PHL,Philippines,Asia,2021-05-10,6836,61.56,6657.286,59.95,90,0.81,148.143,1.334,38638,0.348,50292,0.453,,68030,613,,,,,0.132,7.6,people tested,1108826,9985.204,18562,167.155,11762064,105.92,,
PHL,Philippines,Asia,2021-05-11,4721,42.514,6522.143,58.733,58,0.522,142.571,1.284,53130,0.478,50654,0.456,,68119,613,517113,0.47,2024953,1.82,0.129,7.8,people tested,1113547,10027.717,18620,167.677,11815194,106.398,2542066,2.29
PHL,Philippines,Asia,2021-05-12,4812,43.333,6400.571,57.638,94,0.846,130.571,1.176,56179,0.506,50251,0.453,,71312,642,,,,,0.127,7.9,people tested,1118359,10071.05,18714,168.523,11871373,106.904,,
PHL,Philippines,Asia,2021-05-13,6365,57.318,6364.571,57.314,107,0.964,118.571,1.068,56737,0.511,50280,0.453,,70414,634,,,,,0.127,7.9,people tested,1124724,10128.368,18821,169.487,11928110,107.415,2714677,2.44
PHL,Philippines,Asia,2021-05-14,6743,60.722,6226,56.066,137,1.234,122.714,1.105,45455,0.409,49162,0.443,75610,67987,612,636054,0.57,2154233,1.94,0.127,7.9,people tested,1131467,10189.09,18958,170.721,11973565,107.824,2790287,2.51
PHL,Philippines,Asia,2021-05-15,6720,60.515,6191.143,55.753,93,0.837,111.714,1.006,52470,0.473,48926,0.441,130909,75100,676,675799,0.61,2245397,2.02,0.127,7.9,people tested,1138187,10249.605,19051,171.558,12026035,108.297,2921196,2.63
PHL,Philippines,Asia,2021-05-16,5776,52.014,5996.143,53.996,140,1.261,102.714,0.925,35876,0.323,48355,0.435,80679,84728,763,719602,0.65,2282273,2.06,0.124,8.1,people tested,1143963,10301.619,19191,172.819,12061911,108.62,3001875,2.7
PHL,Philippines,Asia,2021-05-17,5962,53.689,5871.286,52.872,71,0.639,100,0.901,35780,0.322,47947,0.432,,96464,869,,,,,0.122,8.2,people tested,1149925,10355.308,19262,173.458,12097691,108.942,,
PHL,Philippines,Asia,2021-05-18,4463,40.19,5834.429,52.54,110,0.991,107.429,0.967,52971,0.477,47924,0.432,,108201,974,786528,0.71,2512942,2.26,0.122,8.2,people tested,1154388,10395.499,19372,174.449,12150662,109.419,3299470,2.97
PHL,Philippines,Asia,2021-05-19,4683,42.171,5816,52.374,135,1.216,113.286,1.02,51585,0.465,47268,0.426,,125788,1133,,,,,0.123,8.1,people tested,1159071,10437.67,19507,175.665,12202247,109.884,,
PHL,Philippines,Asia,2021-05-20,6084,54.788,5775.857,52.013,134,1.207,117.143,1.055,54225,0.488,46909,0.422,,143376,1291,,,,,0.123,8.1,people tested,1165155,10492.458,19641,176.871,12256472,110.372,3718308,3.35
